Forecast time,forecast,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2021-07-06 17:00:00,1,28,60,1.4,282,3
2021-07-06 17:00:00,2,27,65,0.7,315,3
2021-07-06 17:00:00,3,25,70,0.9,333,1
2021-07-06 17:00:00,4,24,75,0.5,307,3
2021-07-06 17:00:00,5,23,75,1.1,311,3
2021-07-06 17:00:00,6,23,80,1.4,324,1
2021-07-06 17:00:00,7,22,80,1.7,336,1
2021-07-06 17:00:00,8,21,85,1.6,338,1
2021-07-06 17:00:00,9,21,85,1.3,331,1
2021-07-06 17:00:00,10,21,85,1,349,3
2021-07-06 17:00:00,11,20,85,1,360,3
2021-07-06 17:00:00,12,20,85,1.2,346,3
2021-07-06 17:00:00,13,20,85,1,354,3
2021-07-06 17:00:00,14,20,90,0.6,59,1
2021-07-06 17:00:00,15,21,90,0.9,122,3
2021-07-06 17:00:00,16,23,85,1.1,135,3
2021-07-06 17:00:00,17,24,80,1.3,138,1
2021-07-06 17:00:00,18,25,80,1.4,168,1
2021-07-06 17:00:00,19,27,75,1.8,177,1
2021-07-06 17:00:00,20,28,70,1.7,193,1
2021-07-06 17:00:00,21,28,65,1.6,191,1
2021-07-06 17:00:00,22,29,65,1.9,177,1
2021-07-06 17:00:00,23,28,65,2.1,185,1
2021-07-06 17:00:00,24,28,65,2.1,194,1
2021-07-06 17:00:00,25,27,75,2.4,210,1
2021-07-06 17:00:00,26,26,80,2,217,3
2021-07-06 17:00:00,27,24,80,1.8,214,3
2021-07-06 17:00:00,28,24,85,1.4,214,4
2021-07-06 17:00:00,29,23,85,1,204,4
2021-07-06 17:00:00,30,23,90,0.7,214,3
2021-07-06 17:00:00,31,22,90,0.2,207,3
2021-07-06 17:00:00,32,22,90,0.6,162,4
2021-07-06 17:00:00,33,22,90,0.7,180,4
2021-07-06 17:00:00,34,21,90,1,191,4
2021-07-06 17:00:00,35,21,90,1.1,202,4
2021-07-06 17:00:00,36,21,90,0.7,153,4
2021-07-06 17:00:00,37,21,90,1,73,4
2021-07-06 17:00:00,38,21,95,1.2,66,4
2021-07-06 17:00:00,39,22,95,1.3,81,4
2021-07-06 17:00:00,40,23,85,2.5,92,4
2021-07-06 17:00:00,41,24,85,2.1,113,4
2021-07-06 17:00:00,42,25,85,1.6,137,4
2021-07-06 17:00:00,43,26,85,1.3,108,4
2021-07-06 17:00:00,44,27,80,1.9,78,4
2021-07-06 17:00:00,45,27,80,2.1,93,4
2021-07-06 17:00:00,46,27,75,1.4,90,4
2021-07-06 17:00:00,47,27,75,1.6,90,4
2021-07-06 17:00:00,48,27,75,1,90,4
2021-07-06 17:00:00,49,27,80,1.4,69,4
2021-07-06 17:00:00,50,26,80,1.7,50,4
2021-07-06 17:00:00,51,25,85,1.7,57,4
2021-07-06 17:00:00,52,24,85,1.9,65,4
2021-07-06 17:00:00,53,23,85,1.9,65,4
2021-07-06 17:00:00,54,22,90,2,70,4
2021-07-06 17:00:00,55,22,90,1.9,58,4
2021-07-06 17:00:00,56,22,90,0.9,58,4
2021-07-06 17:00:00,57,21,90,0.9,27,4
2021-07-06 17:00:00,58,21,90,1.2,55,4
2021-07-06 17:00:00,59,20,90,1.2,85,4
2021-07-06 17:00:00,60,20,90,1.3,51,4
2021-07-06 17:00:00,61,21,85,1.1,56,4
2021-07-06 17:00:00,62,21,90,1.6,101,4
2021-07-06 17:00:00,63,22,90,2.6,94,4
2021-07-06 17:00:00,64,23,85,2.7,86,4
2021-07-06 17:00:00,65,24,80,2.4,90,4
2021-07-06 17:00:00,66,25,75,2.1,90,4
2021-07-06 17:00:00,67,26,75,1.7,97,4
2021-07-06 17:00:00,68,27,70,1.5,118,4
2021-07-06 17:00:00,69,28,65,1.4,141,3
2021-07-06 17:00:00,70,28,65,1.6,166,4
2021-07-06 17:00:00,71,28,65,2.4,178,3
2021-07-06 17:00:00,72,27,70,3.3,213,4
2021-07-06 17:00:00,73,26,75,2.3,220,4
