Forecast time,forecast,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2021-07-07 14:00:00,1,27,70,2.4,178,3
2021-07-07 14:00:00,2,27,75,2.5,178,3
2021-07-07 14:00:00,3,27,75,2.4,197,3
2021-07-07 14:00:00,4,26,80,2.4,199,3
2021-07-07 14:00:00,5,25,80,1.2,194,3
2021-07-07 14:00:00,6,24,85,0.7,225,3
2021-07-07 14:00:00,7,23,85,0.7,196,4
2021-07-07 14:00:00,8,23,90,0.9,193,4
2021-07-07 14:00:00,9,22,90,1.1,202,4
2021-07-07 14:00:00,10,22,90,0.6,239,4
2021-07-07 14:00:00,11,22,90,0.5,248,4
2021-07-07 14:00:00,12,22,90,0.5,292,4
2021-07-07 14:00:00,13,21,90,0.4,45,4
2021-07-07 14:00:00,14,21,90,0.9,21,4
2021-07-07 14:00:00,15,21,90,1.2,20,4
2021-07-07 14:00:00,16,21,90,1.1,41,4
2021-07-07 14:00:00,17,22,90,1.5,67,4
2021-07-07 14:00:00,18,23,90,2.1,73,4
2021-07-07 14:00:00,19,24,80,2.2,93,4
2021-07-07 14:00:00,20,25,80,2.3,90,4
2021-07-07 14:00:00,21,26,75,2.9,82,3
2021-07-07 14:00:00,22,27,70,2.3,92,4
2021-07-07 14:00:00,23,28,70,2.5,102,4
2021-07-07 14:00:00,24,28,70,2.5,104,4
2021-07-07 14:00:00,25,28,70,3.1,90,4
2021-07-07 14:00:00,26,27,75,2,117,4
2021-07-07 14:00:00,27,27,75,2.4,114,4
2021-07-07 14:00:00,28,27,80,1.9,118,4
2021-07-07 14:00:00,29,26,80,1.3,135,4
2021-07-07 14:00:00,30,24,85,0.6,162,4
2021-07-07 14:00:00,31,23,85,1,96,4
2021-07-07 14:00:00,32,23,90,1.3,77,4
2021-07-07 14:00:00,33,23,90,1.5,82,4
2021-07-07 14:00:00,34,22,90,1.4,78,4
2021-07-07 14:00:00,35,22,90,1.5,70,4
2021-07-07 14:00:00,36,22,90,1.4,73,4
2021-07-07 14:00:00,37,21,90,1.3,51,4
2021-07-07 14:00:00,38,21,90,1.5,58,4
2021-07-07 14:00:00,39,21,85,1.4,65,4
2021-07-07 14:00:00,40,21,90,1.6,68,4
2021-07-07 14:00:00,41,21,90,2.2,74,4
2021-07-07 14:00:00,42,22,85,2.4,83,4
2021-07-07 14:00:00,43,23,85,2.5,81,4
2021-07-07 14:00:00,44,24,80,2.3,80,4
2021-07-07 14:00:00,45,25,80,2.3,65,4
2021-07-07 14:00:00,46,26,75,2.1,62,4
2021-07-07 14:00:00,47,27,70,1.4,60,4
2021-07-07 14:00:00,48,28,70,0.5,68,4
2021-07-07 14:00:00,49,28,70,1.1,260,4
2021-07-07 14:00:00,50,28,70,2.1,247,4
2021-07-07 14:00:00,51,27,75,1.9,235,4
2021-07-07 14:00:00,52,27,75,1.8,227,4
2021-07-07 14:00:00,53,26,80,1.5,228,4
2021-07-07 14:00:00,54,24,85,1.5,238,4
2021-07-07 14:00:00,55,23,85,1.9,219,4
2021-07-07 14:00:00,56,23,90,1.4,188,3
2021-07-07 14:00:00,57,22,90,1.5,176,3
2021-07-07 14:00:00,58,22,90,1.6,176,3
2021-07-07 17:00:00,1,26,70,2.2,207,3
2021-07-07 17:00:00,2,25,80,2,210,3
2021-07-07 17:00:00,3,24,85,1.7,213,3
2021-07-07 17:00:00,4,23,85,0.9,216,4
2021-07-07 17:00:00,5,23,90,1.1,221,4
2021-07-07 17:00:00,6,23,90,1.2,200,4
2021-07-07 17:00:00,7,23,90,1.1,190,4
2021-07-07 17:00:00,8,22,90,0.9,180,4
2021-07-07 17:00:00,9,22,90,0.4,194,4
2021-07-07 17:00:00,10,22,90,0.6,129,4
2021-07-07 17:00:00,11,22,90,0.6,59,4
2021-07-07 17:00:00,12,22,90,1.1,45,4
2021-07-07 17:00:00,13,22,90,1.1,52,4
2021-07-07 17:00:00,14,22,90,1.8,68,4
2021-07-07 17:00:00,15,23,85,2.1,79,4
2021-07-07 17:00:00,16,24,85,1.8,93,4
2021-07-07 17:00:00,17,25,85,1.9,74,4
2021-07-07 17:00:00,18,26,80,2.1,85,3
2021-07-07 17:00:00,19,27,75,2.3,77,4
2021-07-07 17:00:00,20,28,70,2.2,87,4
2021-07-07 17:00:00,21,28,70,1.8,81,4
2021-07-07 17:00:00,22,28,70,1.9,74,4
2021-07-07 17:00:00,23,28,70,2.4,85,4
2021-07-07 17:00:00,24,28,70,2.4,97,4
2021-07-07 17:00:00,25,27,75,2.4,97,4
2021-07-07 17:00:00,26,26,80,2.2,106,4
2021-07-07 17:00:00,27,25,85,1.3,90,4
2021-07-07 17:00:00,28,24,85,1.6,79,4
2021-07-07 17:00:00,29,23,85,2.1,55,4
2021-07-07 17:00:00,30,23,85,2.3,67,4
2021-07-07 17:00:00,31,22,85,2.5,74,4
2021-07-07 17:00:00,32,21,90,1.6,76,4
2021-07-07 17:00:00,33,21,90,2.2,77,4
2021-07-07 17:00:00,34,21,90,1.8,63,4
2021-07-07 17:00:00,35,20,90,1.4,45,4
2021-07-07 17:00:00,36,21,90,1.5,58,4
2021-07-07 17:00:00,37,21,90,1.7,62,4
2021-07-07 17:00:00,38,21,90,2,75,4
2021-07-07 17:00:00,39,22,90,2.2,100,4
2021-07-07 17:00:00,40,23,85,2.3,110,4
2021-07-07 17:00:00,41,24,85,2.3,100,4
2021-07-07 17:00:00,42,25,85,2.4,92,4
2021-07-07 17:00:00,43,26,75,2.2,95,4
2021-07-07 17:00:00,44,27,75,1.9,125,4
2021-07-07 17:00:00,45,27,70,1.9,145,4
2021-07-07 17:00:00,46,28,70,1.4,180,4
