Forecast time,forecast,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2021-07-03 08:00:00,1,21,80,4.2,91,4
2021-07-03 08:00:00,2,22,75,4.7,95,4
2021-07-03 08:00:00,3,23,70,5.5,99,4
2021-07-03 08:00:00,4,24,70,5.8,98,4
2021-07-03 08:00:00,5,24,65,5.6,99,4
2021-07-03 08:00:00,6,24,65,6,99,4
2021-07-03 08:00:00,7,24,65,6.2,99,4
2021-07-03 08:00:00,8,23,70,5.9,95,4
2021-07-03 08:00:00,9,21,75,5.7,93,4
2021-07-03 08:00:00,10,20,80,6.1,83,4
2021-07-03 08:00:00,11,20,80,6.7,86,4
2021-07-03 08:00:00,12,20,85,7.8,82,4
2021-07-03 08:00:00,13,19,85,6.5,90,4
2021-07-03 08:00:00,14,19,90,5.4,95,4
2021-07-03 08:00:00,15,19,85,5.1,94,4
2021-07-03 08:00:00,16,19,85,5.1,92,4
2021-07-03 08:00:00,17,20,85,4.2,104,4
2021-07-03 08:00:00,18,20,85,4.2,102,4
2021-07-03 08:00:00,19,20,85,4,118,4
2021-07-03 08:00:00,20,20,85,3.6,148,4
2021-07-03 08:00:00,21,20,85,3.4,170,4
2021-07-03 08:00:00,22,20,85,2.7,170,4
2021-07-03 08:00:00,23,19,90,2.7,170,4
2021-07-03 08:00:00,24,20,85,2.6,178,4
2021-07-03 08:00:00,25,20,85,2.6,184,4
2021-07-03 08:00:00,26,21,90,2.2,201,4
2021-07-03 08:00:00,27,21,85,2.9,236,4
2021-07-03 08:00:00,28,22,80,3.6,251,4
2021-07-03 08:00:00,29,23,70,3.8,255,4
2021-07-03 08:00:00,30,24,70,3.9,255,4
2021-07-03 08:00:00,31,24,70,3.9,263,4
2021-07-03 08:00:00,32,24,65,3.5,268,4
2021-07-03 08:00:00,33,24,65,3.3,273,4
2021-07-03 08:00:00,34,24,65,2.3,280,4
2021-07-03 08:00:00,35,24,70,1.5,281,4
2021-07-03 08:00:00,36,23,75,1.4,270,4
2021-07-03 08:00:00,37,22,75,1.7,270,3
2021-07-03 08:00:00,38,22,80,1.7,253,3
2021-07-03 08:00:00,39,21,80,1.3,231,1
2021-07-03 08:00:00,40,20,85,1.2,222,1
2021-07-03 08:00:00,41,20,85,1.2,211,1
2021-07-03 08:00:00,42,19,85,1.1,207,1
2021-07-03 08:00:00,43,19,90,1.1,185,3
2021-07-03 08:00:00,44,19,90,1,163,4
2021-07-03 08:00:00,45,18,90,0.9,162,3
2021-07-03 08:00:00,46,18,90,0.8,150,3
2021-07-03 08:00:00,47,19,95,1.8,164,3
2021-07-03 08:00:00,48,20,90,1.9,171,4
2021-07-03 08:00:00,49,20,85,2,177,4
2021-07-03 08:00:00,50,22,80,2.3,178,4
2021-07-03 08:00:00,51,23,80,2.4,189,4
2021-07-03 08:00:00,52,24,75,2.7,200,4
2021-07-03 08:00:00,53,25,70,3,208,3
2021-07-03 08:00:00,54,26,70,3.5,215,3
2021-07-03 08:00:00,55,26,65,4.2,215,3
2021-07-03 08:00:00,56,25,65,4.5,220,1
2021-07-03 08:00:00,57,25,70,4.5,222,3
2021-07-03 08:00:00,58,24,70,3.7,229,3
2021-07-03 08:00:00,59,23,75,1.9,219,3
2021-07-03 08:00:00,60,22,75,1.6,210,3
2021-07-03 08:00:00,61,22,80,1.4,219,3
2021-07-03 08:00:00,62,21,85,1.4,231,1
2021-07-03 08:00:00,63,21,85,1.4,231,1
2021-07-03 08:00:00,64,20,85,1.4,249,1
2021-07-03 11:00:00,1,24,70,5.8,98,4
2021-07-03 11:00:00,2,24,65,5.6,99,4
2021-07-03 11:00:00,3,24,65,6,99,4
2021-07-03 11:00:00,4,24,65,6.2,99,4
2021-07-03 11:00:00,5,23,70,5.9,95,4
2021-07-03 11:00:00,6,21,75,5.7,93,4
2021-07-03 11:00:00,7,20,80,6.1,83,4
2021-07-03 11:00:00,8,20,80,6.7,86,4
