Forecast time,forecast,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2021-07-02 17:00:00,1,27,65,3.1,75,1
2021-07-02 17:00:00,2,26,70,2.1,62,1
2021-07-02 17:00:00,3,24,70,2.8,55,1
2021-07-02 17:00:00,4,23,70,3.2,62,1
2021-07-02 17:00:00,5,22,75,3,64,1
2021-07-02 17:00:00,6,21,75,2.6,72,1
2021-07-02 17:00:00,7,21,75,2.5,78,1
2021-07-02 17:00:00,8,20,80,2.4,85,1
2021-07-02 17:00:00,9,20,80,2.8,80,1
2021-07-02 17:00:00,10,19,80,2.4,81,4
2021-07-02 17:00:00,11,19,80,2.2,77,4
2021-07-02 17:00:00,12,19,80,1.9,84,4
2021-07-02 17:00:00,13,19,80,2.1,87,4
2021-07-02 17:00:00,14,19,80,3.8,85,3
2021-07-02 17:00:00,15,20,80,4.2,79,4
2021-07-02 17:00:00,16,21,75,3.9,97,4
2021-07-02 17:00:00,17,22,80,4.9,89,4
2021-07-02 17:00:00,18,23,70,5.9,85,4
2021-07-02 17:00:00,19,23,70,5.8,90,4
2021-07-02 17:00:00,20,24,65,6.4,98,4
2021-07-02 17:00:00,21,24,65,6.5,99,4
2021-07-02 17:00:00,22,23,70,5.4,95,4
2021-07-02 17:00:00,23,22,70,5.2,95,4
2021-07-02 17:00:00,24,21,75,6.1,81,4
2021-07-02 17:00:00,25,21,80,6.7,79,4
2021-07-02 17:00:00,26,20,80,6.7,85,4
2021-07-02 17:00:00,27,20,85,6.8,87,4
2021-07-02 17:00:00,28,19,85,7,95,4
2021-07-02 17:00:00,29,19,85,6.5,98,4
2021-07-02 17:00:00,30,19,85,5,102,4
2021-07-02 17:00:00,31,19,85,4.8,101,4
2021-07-02 17:00:00,32,20,85,4.8,110,4
2021-07-02 17:00:00,33,20,85,4.2,117,4
2021-07-02 17:00:00,34,20,85,4.3,130,4
2021-07-02 17:00:00,35,20,85,4.9,172,4
2021-07-02 17:00:00,36,20,85,4.7,173,4
2021-07-02 17:00:00,37,20,85,3.8,173,4
2021-07-02 17:00:00,38,19,90,3.1,174,4
2021-07-02 17:00:00,39,20,90,3.1,180,4
2021-07-02 17:00:00,40,20,90,2.8,218,4
2021-07-02 17:00:00,41,21,85,3.7,248,4
2021-07-02 17:00:00,42,22,85,4.6,255,4
2021-07-02 17:00:00,43,22,80,5.3,266,4
2021-07-02 17:00:00,44,23,75,4.8,266,4
2021-07-02 17:00:00,45,24,70,4.6,266,4
2021-07-02 17:00:00,46,24,65,4.1,262,4
2021-07-02 17:00:00,47,25,60,4.5,261,4
2021-07-02 17:00:00,48,25,60,4.5,260,4
2021-07-02 17:00:00,49,24,65,4.1,262,4
2021-07-02 17:00:00,50,24,65,2.5,259,4
2021-07-02 17:00:00,51,22,75,1.9,249,4
2021-07-02 17:00:00,52,21,75,1.7,239,3
2021-07-02 17:00:00,53,21,75,1.8,232,3
2021-07-02 17:00:00,54,20,80,1.6,225,1
2021-07-02 17:00:00,55,19,85,1.6,215,1
2021-07-02 17:00:00,56,19,85,1.7,205,1
2021-07-02 17:00:00,57,19,85,1.5,203,1
2021-07-02 17:00:00,58,19,85,1.2,204,3
2021-07-02 17:00:00,59,18,90,1,191,4
2021-07-02 17:00:00,60,18,90,1.2,215,3
2021-07-02 17:00:00,61,18,90,1,186,3
2021-07-02 17:00:00,62,19,90,1.3,167,3
2021-07-02 17:00:00,63,20,90,2,177,4
2021-07-02 17:00:00,64,21,85,2.8,186,4
2021-07-02 17:00:00,65,22,80,2.9,192,4
2021-07-02 17:00:00,66,23,80,2.4,208,4
2021-07-02 17:00:00,67,25,75,2.6,219,4
2021-07-02 17:00:00,68,25,70,2.8,221,3
2021-07-02 17:00:00,69,26,70,3.1,220,3
2021-07-02 17:00:00,70,26,70,3.6,222,3
2021-07-02 17:00:00,71,25,70,4,221,1
2021-07-02 17:00:00,72,25,70,4.2,220,3
2021-07-02 17:00:00,73,23,75,4.2,215,3
2021-07-02 17:00:00,74,23,75,2.5,207,3
2021-07-02 17:00:00,75,22,80,1.8,199,3
2021-07-02 17:00:00,76,21,80,1.5,196,3
2021-07-02 17:00:00,77,21,85,1,174,1
2021-07-02 17:00:00,78,20,85,0.9,153,1
2021-07-02 17:00:00,79,20,90,0.9,144,1
2021-07-02 20:00:00,1,23,70,3.2,62,1
2021-07-02 20:00:00,2,22,75,3,64,1
2021-07-02 20:00:00,3,21,75,2.6,72,1
2021-07-02 20:00:00,4,21,75,2.5,78,1
2021-07-02 20:00:00,5,20,80,2.4,85,1
2021-07-02 20:00:00,6,20,80,2.8,80,1
2021-07-02 20:00:00,7,19,80,2.4,81,4
2021-07-02 20:00:00,8,19,80,2.2,77,4
2021-07-02 20:00:00,9,19,80,1.9,84,4
2021-07-02 20:00:00,10,19,80,2.1,87,4
2021-07-02 20:00:00,11,19,80,3.8,85,3
2021-07-02 20:00:00,12,20,80,4.2,79,4
2021-07-02 20:00:00,13,21,75,3.9,97,4
2021-07-02 20:00:00,14,22,80,4.9,89,4
2021-07-02 20:00:00,15,23,70,5.9,85,4
2021-07-02 20:00:00,16,23,70,5.8,90,4
2021-07-02 20:00:00,17,24,65,6.4,98,4
2021-07-02 20:00:00,18,24,65,6.5,99,4
2021-07-02 20:00:00,19,23,70,5.4,95,4
2021-07-02 20:00:00,20,22,70,5.2,95,4
2021-07-02 20:00:00,21,21,75,6.1,81,4
2021-07-02 20:00:00,22,21,80,6.7,79,4
2021-07-02 20:00:00,23,20,80,6.7,85,4
2021-07-02 20:00:00,24,20,85,6.8,87,4
2021-07-02 20:00:00,25,19,85,7,95,4
2021-07-02 20:00:00,26,19,85,6.5,98,4
2021-07-02 20:00:00,27,19,85,5,102,4
2021-07-02 20:00:00,28,19,85,4.8,101,4
2021-07-02 20:00:00,29,20,85,4.8,110,4
2021-07-02 20:00:00,30,20,85,4.2,117,4
2021-07-02 20:00:00,31,20,85,4.3,130,4
2021-07-02 20:00:00,32,20,85,4.9,172,4
2021-07-02 20:00:00,33,20,85,4.7,173,4
2021-07-02 20:00:00,34,20,85,3.8,173,4
2021-07-02 20:00:00,35,19,90,3.1,174,4
2021-07-02 20:00:00,36,20,90,3.1,180,4
2021-07-02 20:00:00,37,20,90,2.8,218,4
2021-07-02 20:00:00,38,21,85,3.7,248,4
2021-07-02 20:00:00,39,22,85,4.6,255,4
2021-07-02 20:00:00,40,22,80,5.3,266,4
2021-07-02 20:00:00,41,23,75,4.8,266,4
2021-07-02 20:00:00,42,24,70,4.6,266,4
2021-07-02 20:00:00,43,24,65,4.1,262,4
2021-07-02 20:00:00,44,25,60,4.5,261,4
2021-07-02 20:00:00,45,25,60,4.5,260,4
2021-07-02 20:00:00,46,24,65,4.1,262,4
2021-07-02 20:00:00,47,24,65,2.5,259,4
2021-07-02 20:00:00,48,22,75,1.9,249,4
2021-07-02 20:00:00,49,21,75,1.7,239,3
2021-07-02 20:00:00,50,21,75,1.8,232,3
2021-07-02 20:00:00,51,20,80,1.6,225,1
2021-07-02 20:00:00,52,19,85,1.6,215,1
