Forecast time,forecast,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2021-07-03 20:00:00,1,20,85,6,66,4
2021-07-03 20:00:00,2,19,90,6,71,4
2021-07-03 20:00:00,3,20,85,6.7,73,4
2021-07-03 20:00:00,4,20,85,6.5,77,4
2021-07-03 20:00:00,5,20,85,5.5,80,4
2021-07-03 20:00:00,6,20,90,5.7,77,4
2021-07-03 20:00:00,7,20,85,5.3,76,4
2021-07-03 20:00:00,8,20,85,5.5,74,4
2021-07-03 20:00:00,9,20,85,5.7,73,4
2021-07-03 20:00:00,10,20,85,5.2,75,4
2021-07-03 20:00:00,11,20,90,3.9,81,4
2021-07-03 20:00:00,12,21,85,3.5,80,4
2021-07-03 20:00:00,13,21,85,3.8,81,4
2021-07-03 20:00:00,14,21,90,4.4,77,4
2021-07-03 20:00:00,15,20,85,4.7,72,4
2021-07-03 20:00:00,16,21,85,4,63,4
2021-07-03 20:00:00,17,21,85,3.4,63,4
2021-07-03 20:00:00,18,22,85,2.9,65,4
2021-07-03 20:00:00,19,23,80,3,64,4
2021-07-03 20:00:00,20,23,80,2.7,62,4
2021-07-03 20:00:00,21,23,80,2.5,58,4
2021-07-03 20:00:00,22,22,80,2.4,62,4
2021-07-03 20:00:00,23,21,85,2.2,56,4
2021-07-03 20:00:00,24,21,85,1.7,33,4
2021-07-03 20:00:00,25,21,85,1.5,20,4
2021-07-03 20:00:00,26,20,85,1.5,28,4
2021-07-03 20:00:00,27,20,85,1.4,30,4
2021-07-03 20:00:00,28,19,90,1.3,27,4
2021-07-03 20:00:00,29,19,85,1.3,23,4
2021-07-03 20:00:00,30,19,90,1.4,21,4
2021-07-03 20:00:00,31,19,85,1.2,9,4
2021-07-03 20:00:00,32,19,85,1.3,27,3
2021-07-03 20:00:00,33,18,85,1,17,3
2021-07-03 20:00:00,34,18,90,1.3,9,3
2021-07-03 20:00:00,35,18,95,1.1,5,3
2021-07-03 20:00:00,36,19,90,0.8,360,3
2021-07-03 20:00:00,37,20,85,0.4,304,4
2021-07-03 20:00:00,38,22,80,1,233,4
2021-07-03 20:00:00,39,23,80,1.8,223,4
2021-07-03 20:00:00,40,24,75,2.1,227,4
2021-07-03 20:00:00,41,25,70,2.2,240,4
2021-07-03 20:00:00,42,25,70,2.3,245,3
2021-07-03 20:00:00,43,26,70,2.6,234,4
2021-07-03 20:00:00,44,25,65,3.4,216,4
2021-07-03 20:00:00,45,24,75,4.2,208,4
2021-07-03 20:00:00,46,24,75,3.8,210,3
2021-07-03 20:00:00,47,23,75,2,213,3
2021-07-03 20:00:00,48,22,80,1.6,195,3
2021-07-03 20:00:00,49,22,80,1.6,195,3
2021-07-03 20:00:00,50,21,85,1.4,188,3
2021-07-03 20:00:00,51,20,85,0.9,186,3
2021-07-03 20:00:00,52,20,90,1,169,3
2021-07-03 20:00:00,53,20,85,0.6,141,3
2021-07-03 20:00:00,54,20,90,0.7,124,3
2021-07-03 20:00:00,55,19,90,1,127,3
2021-07-03 20:00:00,56,19,90,1.4,107,3
2021-07-03 20:00:00,57,19,90,1,101,4
2021-07-03 20:00:00,58,20,90,1.5,58,4
2021-07-03 20:00:00,59,20,90,1.8,90,4
2021-07-03 20:00:00,60,21,90,2.2,117,4
2021-07-03 20:00:00,61,22,90,2.4,123,4
2021-07-03 20:00:00,62,24,85,2.5,124,4
2021-07-03 20:00:00,63,24,85,2.6,121,4
2021-07-03 20:00:00,64,26,75,3,114,4
2021-07-03 20:00:00,65,28,70,3,117,4
2021-07-03 20:00:00,66,28,75,3.4,130,4
2021-07-03 20:00:00,67,28,75,3.6,141,4
2021-07-03 20:00:00,68,27,80,3.7,145,4
2021-07-03 20:00:00,69,27,80,2.6,164,4
2021-07-03 20:00:00,70,26,85,2.1,166,4
2021-07-03 20:00:00,71,25,85,2.2,156,3
2021-07-03 20:00:00,72,24,90,2.4,168,3
2021-07-03 20:00:00,73,23,95,1.8,161,4
2021-07-03 20:00:00,74,23,95,1.8,167,4
2021-07-03 20:00:00,75,23,95,1.6,166,4
2021-07-03 20:00:00,76,23,95,2.1,183,4
2021-07-03 23:00:00,1,20,85,6.5,77,4
2021-07-03 23:00:00,2,20,85,5.5,80,4
2021-07-03 23:00:00,3,20,90,5.7,77,4
2021-07-03 23:00:00,4,20,85,5.3,76,4
2021-07-03 23:00:00,5,20,85,5.5,74,4
2021-07-03 23:00:00,6,20,85,5.7,73,4
2021-07-03 23:00:00,7,20,85,5.2,75,4
2021-07-03 23:00:00,8,20,90,3.9,81,4
2021-07-03 23:00:00,9,21,85,3.5,80,4
