Forecast time,forecast,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2021-07-07 23:00:00,1,26,90,2.5,206,4
2021-07-07 23:00:00,2,26,90,2.5,227,4
2021-07-07 23:00:00,3,26,90,1.9,215,4
2021-07-07 23:00:00,4,26,90,2.1,219,4
2021-07-07 23:00:00,5,26,90,2.6,216,4
2021-07-07 23:00:00,6,26,90,3.1,218,4
2021-07-07 23:00:00,7,26,90,3.5,230,4
2021-07-07 23:00:00,8,26,85,3.6,240,4
2021-07-07 23:00:00,9,26,90,3.4,244,4
2021-07-07 23:00:00,10,27,85,2.8,255,4
2021-07-07 23:00:00,11,27,85,2.7,266,4
2021-07-07 23:00:00,12,28,85,1.8,279,4
2021-07-07 23:00:00,13,27,85,0.9,333,4
2021-07-07 23:00:00,14,27,90,1.7,33,4
2021-07-07 23:00:00,15,26,90,2.4,57,4
2021-07-07 23:00:00,16,26,90,2.2,68,4
2021-07-07 23:00:00,17,25,95,2.4,73,4
2021-07-07 23:00:00,18,25,95,2.1,67,4
2021-07-07 23:00:00,19,24,95,2,57,4
2021-07-07 23:00:00,20,24,95,2.3,61,4
2021-07-07 23:00:00,21,24,90,2.4,71,4
2021-07-07 23:00:00,22,24,90,1.6,79,4
2021-07-07 23:00:00,23,24,90,1.3,90,4
2021-07-07 23:00:00,24,25,95,0.8,90,4
2021-07-07 23:00:00,25,24,90,0.6,59,4
2021-07-07 23:00:00,26,24,90,0.2,27,4
2021-07-07 23:00:00,27,24,90,0.4,14,4
2021-07-07 23:00:00,28,24,90,0.8,14,4
2021-07-07 23:00:00,29,24,90,1.7,33,4
2021-07-07 23:00:00,30,23,90,1.7,57,4
2021-07-07 23:00:00,31,24,90,1.7,50,4
2021-07-07 23:00:00,32,24,90,1.8,43,4
2021-07-07 23:00:00,33,24,90,1.7,36,4
2021-07-07 23:00:00,34,25,90,1.7,24,4
2021-07-07 23:00:00,35,25,85,1.7,17,4
2021-07-07 23:00:00,36,26,85,2.1,25,4
2021-07-07 23:00:00,37,26,85,2.2,30,4
2021-07-07 23:00:00,38,26,85,2.3,34,4
2021-07-07 23:00:00,39,26,80,2.2,56,4
2021-07-07 23:00:00,40,26,80,2.3,67,4
2021-07-07 23:00:00,41,26,80,2,93,4
2021-07-07 23:00:00,42,25,80,2.1,107,4
2021-07-07 23:00:00,43,25,85,2.3,113,4
2021-07-07 23:00:00,44,25,85,2.1,129,4
2021-07-07 23:00:00,45,24,90,1.2,114,4
2021-07-07 23:00:00,46,24,90,1.1,105,4
2021-07-07 23:00:00,47,24,90,1,107,4
