Forecast time,forecast,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2021-07-02 17:00:00,1,25,80,4.1,31,3
2021-07-02 17:00:00,2,24,80,3.9,27,4
2021-07-02 17:00:00,3,24,80,3.6,24,4
2021-07-02 17:00:00,4,24,85,3.3,23,4
2021-07-02 17:00:00,5,24,85,3.1,22,4
2021-07-02 17:00:00,6,23,85,3,20,4
2021-07-02 17:00:00,7,23,85,3,23,4
2021-07-02 17:00:00,8,23,85,3.5,27,4
2021-07-02 17:00:00,9,23,85,3.5,33,4
2021-07-02 17:00:00,10,23,85,3.7,38,4
2021-07-02 17:00:00,11,23,90,3.2,41,4
2021-07-02 17:00:00,12,23,90,3,41,4
2021-07-02 17:00:00,13,23,90,3,48,4
2021-07-02 17:00:00,14,23,85,2.9,56,4
2021-07-02 17:00:00,15,24,80,2.9,59,4
2021-07-02 17:00:00,16,25,80,3.1,58,4
2021-07-02 17:00:00,17,25,75,3.2,68,4
2021-07-02 17:00:00,18,25,80,3.1,73,4
2021-07-02 17:00:00,19,24,80,3.3,79,4
2021-07-02 17:00:00,20,24,85,3.4,87,4
2021-07-02 17:00:00,21,24,85,3.1,90,4
2021-07-02 17:00:00,22,23,90,3.5,93,4
2021-07-02 17:00:00,23,23,90,3.9,100,4
2021-07-02 17:00:00,24,23,90,3.4,107,4
2021-07-02 17:00:00,25,23,90,3.2,116,4
2021-07-02 17:00:00,26,23,90,3.6,122,4
2021-07-02 17:00:00,27,23,90,3.5,133,4
2021-07-02 17:00:00,28,23,90,3.4,142,4
2021-07-02 17:00:00,29,24,90,3.7,147,4
2021-07-02 17:00:00,30,24,90,3.9,163,4
2021-07-02 17:00:00,31,25,90,4.3,184,4
2021-07-02 17:00:00,32,25,90,5.1,187,4
2021-07-02 17:00:00,33,26,90,6.4,188,4
2021-07-02 17:00:00,34,26,90,7.6,191,4
2021-07-02 17:00:00,35,26,90,7.8,194,4
2021-07-02 17:00:00,36,27,85,7.6,198,4
2021-07-02 17:00:00,37,27,90,6.7,201,4
2021-07-02 17:00:00,38,27,85,6.1,203,4
2021-07-02 17:00:00,39,27,80,5.8,214,4
2021-07-02 17:00:00,40,27,80,5.4,215,4
2021-07-02 17:00:00,41,28,75,6,220,4
2021-07-02 17:00:00,42,29,65,6.2,224,3
2021-07-02 17:00:00,43,30,60,6,226,4
2021-07-02 17:00:00,44,30,60,6.1,230,4
2021-07-02 17:00:00,45,30,60,5.8,232,4
2021-07-02 17:00:00,46,30,60,5.6,232,4
2021-07-02 17:00:00,47,30,60,5.2,234,4
2021-07-02 17:00:00,48,29,65,4.9,233,4
2021-07-02 17:00:00,49,28,70,4.2,226,3
2021-07-02 17:00:00,50,28,70,3.4,218,4
2021-07-02 17:00:00,51,26,75,3.3,221,4
2021-07-02 17:00:00,52,25,80,3.1,222,4
2021-07-02 17:00:00,53,25,80,2.9,229,4
2021-07-02 17:00:00,54,24,85,2.6,230,4
2021-07-02 17:00:00,55,24,85,2.3,239,4
2021-07-02 17:00:00,56,24,85,2.2,246,4
2021-07-02 17:00:00,57,23,90,1.8,254,4
2021-07-02 17:00:00,58,23,90,1.7,237,4
2021-07-02 17:00:00,59,23,90,1.9,238,3
2021-07-02 17:00:00,60,23,90,1.8,236,3
2021-07-02 17:00:00,61,23,90,1.5,254,4
2021-07-02 17:00:00,62,24,85,1.8,264,4
2021-07-02 17:00:00,63,25,75,1.3,257,4
2021-07-02 17:00:00,64,26,75,2.6,191,4
2021-07-02 17:00:00,65,26,75,2.5,132,4
2021-07-02 17:00:00,66,26,80,2.8,75,4
2021-07-02 17:00:00,67,26,80,1.5,37,4
2021-07-02 17:00:00,68,27,80,2.9,326,4
2021-07-02 17:00:00,69,28,65,2.1,287,3
2021-07-02 17:00:00,70,29,65,3.5,258,4
2021-07-02 17:00:00,71,29,70,3.2,238,4
2021-07-02 17:00:00,72,28,70,3.4,232,4
2021-07-02 17:00:00,73,27,75,3.1,234,4
2021-07-02 17:00:00,74,27,75,2.5,233,4
2021-07-02 17:00:00,75,26,80,2.4,222,4
2021-07-02 17:00:00,76,25,80,2.4,215,4
2021-07-02 17:00:00,77,25,85,2.7,208,4
2021-07-02 17:00:00,78,25,85,3.1,217,4
2021-07-02 17:00:00,79,25,85,3.3,230,4
2021-07-02 20:00:00,1,24,85,3.3,23,4
2021-07-02 20:00:00,2,24,85,3.1,22,4
2021-07-02 20:00:00,3,23,85,3,20,4
2021-07-02 20:00:00,4,23,85,3,23,4
2021-07-02 20:00:00,5,23,85,3.5,27,4
2021-07-02 20:00:00,6,23,85,3.5,33,4
2021-07-02 20:00:00,7,23,85,3.7,38,4
2021-07-02 20:00:00,8,23,90,3.2,41,4
2021-07-02 20:00:00,9,23,90,3,41,4
2021-07-02 20:00:00,10,23,90,3,48,4
2021-07-02 20:00:00,11,23,85,2.9,56,4
2021-07-02 20:00:00,12,24,80,2.9,59,4
2021-07-02 20:00:00,13,25,80,3.1,58,4
2021-07-02 20:00:00,14,25,75,3.2,68,4
2021-07-02 20:00:00,15,25,80,3.1,73,4
2021-07-02 20:00:00,16,24,80,3.3,79,4
2021-07-02 20:00:00,17,24,85,3.4,87,4
2021-07-02 20:00:00,18,24,85,3.1,90,4
2021-07-02 20:00:00,19,23,90,3.5,93,4
2021-07-02 20:00:00,20,23,90,3.9,100,4
2021-07-02 20:00:00,21,23,90,3.4,107,4
2021-07-02 20:00:00,22,23,90,3.2,116,4
2021-07-02 20:00:00,23,23,90,3.6,122,4
2021-07-02 20:00:00,24,23,90,3.5,133,4
2021-07-02 20:00:00,25,23,90,3.4,142,4
2021-07-02 20:00:00,26,24,90,3.7,147,4
2021-07-02 20:00:00,27,24,90,3.9,163,4
2021-07-02 20:00:00,28,25,90,4.3,184,4
2021-07-02 20:00:00,29,25,90,5.1,187,4
2021-07-02 20:00:00,30,26,90,6.4,188,4
2021-07-02 20:00:00,31,26,90,7.6,191,4
2021-07-02 20:00:00,32,26,90,7.8,194,4
2021-07-02 20:00:00,33,27,85,7.6,198,4
2021-07-02 20:00:00,34,27,90,6.7,201,4
2021-07-02 20:00:00,35,27,85,6.1,203,4
2021-07-02 20:00:00,36,27,80,5.8,214,4
2021-07-02 20:00:00,37,27,80,5.4,215,4
2021-07-02 20:00:00,38,28,75,6,220,4
2021-07-02 20:00:00,39,29,65,6.2,224,3
2021-07-02 20:00:00,40,30,60,6,226,4
2021-07-02 20:00:00,41,30,60,6.1,230,4
2021-07-02 20:00:00,42,30,60,5.8,232,4
2021-07-02 20:00:00,43,30,60,5.6,232,4
2021-07-02 20:00:00,44,30,60,5.2,234,4
2021-07-02 20:00:00,45,29,65,4.9,233,4
2021-07-02 20:00:00,46,28,70,4.2,226,3
2021-07-02 20:00:00,47,28,70,3.4,218,4
2021-07-02 20:00:00,48,26,75,3.3,221,4
2021-07-02 20:00:00,49,25,80,3.1,222,4
2021-07-02 20:00:00,50,25,80,2.9,229,4
2021-07-02 20:00:00,51,24,85,2.6,230,4
2021-07-02 20:00:00,52,24,85,2.3,239,4
2021-07-02 20:00:00,53,24,85,2.2,246,4
2021-07-02 20:00:00,54,23,90,1.8,254,4
2021-07-02 20:00:00,55,23,90,1.7,237,4
2021-07-02 20:00:00,56,23,90,1.9,238,3
2021-07-02 20:00:00,57,23,90,1.8,236,3
2021-07-02 20:00:00,58,23,90,1.5,254,4
2021-07-02 20:00:00,59,24,85,1.8,264,4
2021-07-02 20:00:00,60,25,75,1.3,257,4
2021-07-02 20:00:00,61,26,75,2.6,191,4
2021-07-02 20:00:00,62,26,75,2.5,132,4
2021-07-02 20:00:00,63,26,80,2.8,75,4
2021-07-02 20:00:00,64,26,80,1.5,37,4
2021-07-02 20:00:00,65,27,80,2.9,326,4
2021-07-02 20:00:00,66,28,65,2.1,287,3
2021-07-02 20:00:00,67,29,65,3.5,258,4
2021-07-02 20:00:00,68,29,70,3.2,238,4
2021-07-02 20:00:00,69,28,70,3.4,232,4
2021-07-02 20:00:00,70,27,75,3.1,234,4
2021-07-02 20:00:00,71,27,75,2.5,233,4
2021-07-02 20:00:00,72,26,80,2.4,222,4
2021-07-02 20:00:00,73,25,80,2.4,215,4
2021-07-02 20:00:00,74,25,85,2.7,208,4
2021-07-02 20:00:00,75,25,85,3.1,217,4
2021-07-02 20:00:00,76,25,85,3.3,230,4
2021-07-02 23:00:00,1,23,85,3,23,4
2021-07-02 23:00:00,2,23,85,3.5,27,4
2021-07-02 23:00:00,3,23,85,3.5,33,4
2021-07-02 23:00:00,4,23,85,3.7,38,4
2021-07-02 23:00:00,5,23,90,3.2,41,4
2021-07-02 23:00:00,6,23,90,3,41,4
2021-07-02 23:00:00,7,23,90,3,48,4
2021-07-02 23:00:00,8,23,85,2.9,56,4
2021-07-02 23:00:00,9,24,80,2.9,59,4
2021-07-02 23:00:00,10,25,80,3.1,58,4
2021-07-02 23:00:00,11,25,75,3.2,68,4
2021-07-02 23:00:00,12,25,80,3.1,73,4
2021-07-02 23:00:00,13,24,80,3.3,79,4
2021-07-02 23:00:00,14,24,85,3.4,87,4
2021-07-02 23:00:00,15,24,85,3.1,90,4
2021-07-02 23:00:00,16,23,90,3.5,93,4
2021-07-02 23:00:00,17,23,90,3.9,100,4
2021-07-02 23:00:00,18,23,90,3.4,107,4
2021-07-02 23:00:00,19,23,90,3.2,116,4
2021-07-02 23:00:00,20,23,90,3.6,122,4
2021-07-02 23:00:00,21,23,90,3.5,133,4
