Forecast time,forecast,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2021-07-07 14:00:00,1,28,85,3.4,217,4
2021-07-07 14:00:00,2,28,80,2.9,218,4
2021-07-07 14:00:00,3,28,85,3.4,217,4
2021-07-07 14:00:00,4,27,85,3.2,206,4
2021-07-07 14:00:00,5,27,85,3.2,198,4
2021-07-07 14:00:00,6,26,90,3.1,195,4
2021-07-07 14:00:00,7,26,90,3.3,196,4
2021-07-07 14:00:00,8,26,90,3.3,203,4
2021-07-07 14:00:00,9,26,90,3.3,207,4
2021-07-07 14:00:00,10,26,90,3.3,207,4
2021-07-07 14:00:00,11,26,90,2.9,211,4
2021-07-07 14:00:00,12,26,90,3,224,4
2021-07-07 14:00:00,13,26,90,3,224,4
2021-07-07 14:00:00,14,26,90,2.8,222,4
2021-07-07 14:00:00,15,26,90,2.6,230,4
2021-07-07 14:00:00,16,26,90,2,240,4
2021-07-07 14:00:00,17,26,90,2.1,235,4
2021-07-07 14:00:00,18,27,90,2.1,235,4
2021-07-07 14:00:00,19,27,85,2.2,236,4
2021-07-07 14:00:00,20,28,85,2.2,231,4
2021-07-07 14:00:00,21,29,80,2.6,233,4
2021-07-07 14:00:00,22,29,80,2.8,226,4
2021-07-07 14:00:00,23,29,80,3.5,223,4
2021-07-07 14:00:00,24,30,75,3.9,235,4
2021-07-07 14:00:00,25,30,75,3.7,244,4
2021-07-07 14:00:00,26,29,75,3.1,251,4
2021-07-07 14:00:00,27,28,85,2,276,4
2021-07-07 14:00:00,28,27,85,1.6,284,4
2021-07-07 14:00:00,29,27,85,0.1,135,4
2021-07-07 14:00:00,30,26,90,0.4,180,4
2021-07-07 14:00:00,31,26,90,1.6,202,4
2021-07-07 14:00:00,32,26,85,2.2,210,4
2021-07-07 14:00:00,33,25,85,3.2,219,4
2021-07-07 14:00:00,34,25,85,3.5,219,4
2021-07-07 14:00:00,35,25,90,3.5,219,4
2021-07-07 14:00:00,36,25,90,3,221,4
2021-07-07 14:00:00,37,25,90,3.1,225,4
2021-07-07 14:00:00,38,25,90,3.1,228,4
2021-07-07 14:00:00,39,25,90,2.8,226,4
2021-07-07 14:00:00,40,25,90,2.5,228,4
2021-07-07 14:00:00,41,26,85,2.5,230,4
2021-07-07 14:00:00,42,27,80,3,237,4
2021-07-07 14:00:00,43,28,80,3,242,4
2021-07-07 14:00:00,44,28,75,3,240,4
2021-07-07 14:00:00,45,30,70,2.6,245,4
2021-07-07 14:00:00,46,30,70,2.6,247,4
2021-07-07 14:00:00,47,30,65,2.5,241,4
2021-07-07 14:00:00,48,30,65,1.6,259,4
2021-07-07 14:00:00,49,30,70,2,15,4
2021-07-07 14:00:00,50,29,75,3.5,41,4
2021-07-07 14:00:00,51,26,80,3.5,50,4
2021-07-07 14:00:00,52,25,85,3.1,54,4
2021-07-07 14:00:00,53,25,85,2.3,61,4
2021-07-07 14:00:00,54,25,85,1.8,63,4
2021-07-07 14:00:00,55,24,85,1.4,60,4
2021-07-07 14:00:00,56,24,85,0.9,54,4
2021-07-07 14:00:00,57,24,90,0.9,36,4
2021-07-07 14:00:00,58,24,90,0.9,27,4
2021-07-07 17:00:00,1,28,80,3.8,220,4
2021-07-07 17:00:00,2,27,85,2.7,208,4
2021-07-07 17:00:00,3,26,90,2.6,208,4
2021-07-07 17:00:00,4,26,90,3.2,212,4
2021-07-07 17:00:00,5,26,90,2.6,209,4
2021-07-07 17:00:00,6,26,90,2.5,201,4
2021-07-07 17:00:00,7,26,90,2.5,206,4
2021-07-07 17:00:00,8,26,90,2.5,227,4
2021-07-07 17:00:00,9,26,90,1.9,215,4
2021-07-07 17:00:00,10,26,90,2.1,219,4
2021-07-07 17:00:00,11,26,90,2.6,216,4
2021-07-07 17:00:00,12,26,90,3.1,218,4
2021-07-07 17:00:00,13,26,90,3.5,230,4
2021-07-07 17:00:00,14,26,85,3.6,240,4
2021-07-07 17:00:00,15,26,90,3.4,244,4
2021-07-07 17:00:00,16,27,85,2.8,255,4
2021-07-07 17:00:00,17,27,85,2.7,266,4
2021-07-07 17:00:00,18,28,85,1.8,279,4
2021-07-07 17:00:00,19,27,85,0.9,333,4
2021-07-07 17:00:00,20,27,90,1.7,33,4
2021-07-07 17:00:00,21,26,90,2.4,57,4
2021-07-07 17:00:00,22,26,90,2.2,68,4
2021-07-07 17:00:00,23,25,95,2.4,73,4
2021-07-07 17:00:00,24,25,95,2.1,67,4
2021-07-07 17:00:00,25,24,95,2,57,4
2021-07-07 17:00:00,26,24,95,2.3,61,4
2021-07-07 17:00:00,27,24,90,2.4,71,4
2021-07-07 17:00:00,28,24,90,1.6,79,4
2021-07-07 17:00:00,29,24,90,1.3,90,4
