Forecast time,forecast,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2021-07-04 17:00:00,1,27,75,3.8,233,4
2021-07-04 17:00:00,2,27,75,3,230,4
2021-07-04 17:00:00,3,26,75,2.9,226,4
2021-07-04 17:00:00,4,26,75,2.7,225,4
2021-07-04 17:00:00,5,25,80,2.5,227,4
2021-07-04 17:00:00,6,25,80,2.4,234,4
2021-07-04 17:00:00,7,25,80,2.2,238,4
2021-07-04 17:00:00,8,24,85,2.1,231,3
2021-07-04 17:00:00,9,24,85,2.3,230,1
2021-07-04 17:00:00,10,23,85,1.9,238,3
2021-07-04 17:00:00,11,23,90,1.7,242,4
2021-07-04 17:00:00,12,23,90,1.8,232,4
2021-07-04 17:00:00,13,23,90,1.5,262,4
2021-07-04 17:00:00,14,24,85,1,276,4
2021-07-04 17:00:00,15,24,85,0.9,234,4
2021-07-04 17:00:00,16,25,80,1.3,225,4
2021-07-04 17:00:00,17,25,75,1.6,243,4
2021-07-04 17:00:00,18,25,80,1.6,288,4
2021-07-04 17:00:00,19,26,75,2.8,215,4
2021-07-04 17:00:00,20,25,80,3,229,4
2021-07-04 17:00:00,21,25,80,2.4,225,4
2021-07-04 17:00:00,22,26,75,2.7,231,4
2021-07-04 17:00:00,23,26,75,2.3,245,4
2021-07-04 17:00:00,24,26,75,2.6,231,4
2021-07-04 17:00:00,25,25,80,2.3,221,4
2021-07-04 17:00:00,26,25,80,2,243,4
2021-07-04 17:00:00,27,25,80,2.4,235,4
2021-07-04 17:00:00,28,24,80,2.6,238,4
2021-07-04 17:00:00,29,24,85,2.7,237,4
2021-07-04 17:00:00,30,24,85,2.3,250,4
2021-07-04 17:00:00,31,24,85,1.7,249,4
2021-07-04 17:00:00,32,24,85,3,208,4
2021-07-04 17:00:00,33,25,90,5.1,209,4
2021-07-04 17:00:00,34,25,90,4.3,199,4
2021-07-04 17:00:00,35,25,90,4.3,157,4
2021-07-04 17:00:00,36,25,90,5.8,193,4
2021-07-04 17:00:00,37,26,90,4.5,217,4
2021-07-04 17:00:00,38,26,85,4.4,232,4
2021-07-04 17:00:00,39,26,85,4,230,4
2021-07-04 17:00:00,40,26,85,3.4,206,4
2021-07-04 17:00:00,41,27,85,3.9,228,4
2021-07-04 17:00:00,42,27,85,4.7,230,4
2021-07-04 17:00:00,43,27,85,5.2,227,4
2021-07-04 17:00:00,44,27,85,5.2,227,4
2021-07-04 17:00:00,45,28,85,5.1,232,4
2021-07-04 17:00:00,46,28,85,4.5,230,4
2021-07-04 17:00:00,47,27,85,3.8,231,4
2021-07-04 17:00:00,48,27,85,3.6,226,4
2021-07-04 17:00:00,49,27,85,3.2,226,4
2021-07-04 17:00:00,50,27,85,2.6,223,4
2021-07-04 17:00:00,51,27,85,2.5,212,4
2021-07-04 17:00:00,52,27,85,3.1,222,4
2021-07-04 17:00:00,53,27,85,2.7,228,4
2021-07-04 17:00:00,54,27,85,2.9,216,4
2021-07-04 17:00:00,55,27,85,3.4,223,4
2021-07-04 17:00:00,56,27,85,3.6,218,4
2021-07-04 17:00:00,57,27,85,4,214,4
2021-07-04 17:00:00,58,27,85,4,221,4
2021-07-04 17:00:00,59,26,90,4.2,218,4
2021-07-04 17:00:00,60,26,85,3.8,233,4
2021-07-04 17:00:00,61,26,85,2.8,235,4
2021-07-04 17:00:00,62,27,85,2.7,239,4
2021-07-04 17:00:00,63,27,85,2.9,234,4
2021-07-04 17:00:00,64,27,85,2.7,219,4
2021-07-04 17:00:00,65,27,80,2.8,219,4
2021-07-04 17:00:00,66,27,80,2.7,219,4
2021-07-04 17:00:00,67,28,80,2.9,202,4
2021-07-04 17:00:00,68,28,80,4.3,213,4
2021-07-04 17:00:00,69,28,80,3.6,212,4
2021-07-04 17:00:00,70,28,80,3.4,206,4
2021-07-04 17:00:00,71,28,80,3.9,207,4
2021-07-04 17:00:00,72,27,85,3.4,197,4
2021-07-04 17:00:00,73,27,85,3.4,197,4
2021-07-04 17:00:00,74,27,85,4.2,218,4
2021-07-04 17:00:00,75,27,90,4.5,214,4
2021-07-04 17:00:00,76,27,90,4.9,213,4
2021-07-04 17:00:00,77,27,90,4.8,213,4
2021-07-04 17:00:00,78,27,90,4.6,217,4
2021-07-04 17:00:00,79,26,90,4.3,218,4
2021-07-04 20:00:00,1,26,75,2.7,225,4
2021-07-04 20:00:00,2,25,80,2.5,227,4
2021-07-04 20:00:00,3,25,80,2.4,234,4
2021-07-04 20:00:00,4,25,80,2.2,238,4
2021-07-04 20:00:00,5,24,85,2.1,231,3
2021-07-04 20:00:00,6,24,85,2.3,230,1
2021-07-04 20:00:00,7,23,85,1.9,238,3
2021-07-04 20:00:00,8,23,90,1.7,242,4
2021-07-04 20:00:00,9,23,90,1.8,232,4
2021-07-04 20:00:00,10,23,90,1.5,262,4
2021-07-04 20:00:00,11,24,85,1,276,4
2021-07-04 20:00:00,12,24,85,0.9,234,4
2021-07-04 20:00:00,13,25,80,1.3,225,4
2021-07-04 20:00:00,14,25,75,1.6,243,4
2021-07-04 20:00:00,15,25,80,1.6,288,4
2021-07-04 20:00:00,16,26,75,2.8,215,4
2021-07-04 20:00:00,17,25,80,3,229,4
2021-07-04 20:00:00,18,25,80,2.4,225,4
2021-07-04 20:00:00,19,26,75,2.7,231,4
2021-07-04 20:00:00,20,26,75,2.3,245,4
2021-07-04 20:00:00,21,26,75,2.6,231,4
2021-07-04 20:00:00,22,25,80,2.3,221,4
2021-07-04 20:00:00,23,25,80,2,243,4
2021-07-04 20:00:00,24,25,80,2.4,235,4
2021-07-04 20:00:00,25,24,80,2.6,238,4
2021-07-04 20:00:00,26,24,85,2.7,237,4
2021-07-04 20:00:00,27,24,85,2.3,250,4
2021-07-04 20:00:00,28,24,85,1.7,249,4
2021-07-04 20:00:00,29,24,85,3,208,4
2021-07-04 20:00:00,30,25,90,5.1,209,4
2021-07-04 20:00:00,31,25,90,4.3,199,4
2021-07-04 20:00:00,32,25,90,4.3,157,4
2021-07-04 20:00:00,33,25,90,5.8,193,4
2021-07-04 20:00:00,34,26,90,4.5,217,4
2021-07-04 20:00:00,35,26,85,4.4,232,4
2021-07-04 20:00:00,36,26,85,4,230,4
2021-07-04 20:00:00,37,26,85,3.4,206,4
2021-07-04 20:00:00,38,27,85,3.9,228,4
2021-07-04 20:00:00,39,27,85,4.7,230,4
2021-07-04 20:00:00,40,27,85,5.2,227,4
2021-07-04 20:00:00,41,27,85,5.2,227,4
2021-07-04 20:00:00,42,28,85,5.1,232,4
2021-07-04 20:00:00,43,28,85,4.5,230,4
2021-07-04 20:00:00,44,27,85,3.8,231,4
2021-07-04 20:00:00,45,27,85,3.6,226,4
2021-07-04 20:00:00,46,27,85,3.2,226,4
2021-07-04 20:00:00,47,27,85,2.6,223,4
2021-07-04 20:00:00,48,27,85,2.5,212,4
2021-07-04 20:00:00,49,27,85,3.1,222,4
2021-07-04 20:00:00,50,27,85,2.7,228,4
2021-07-04 20:00:00,51,27,85,2.9,216,4
2021-07-04 20:00:00,52,27,85,3.4,223,4
2021-07-04 20:00:00,53,27,85,3.6,218,4
2021-07-04 20:00:00,54,27,85,4,214,4
2021-07-04 20:00:00,55,27,85,4,221,4
2021-07-04 20:00:00,56,26,90,4.2,218,4
2021-07-04 20:00:00,57,26,85,3.8,233,4
2021-07-04 20:00:00,58,26,85,2.8,235,4
2021-07-04 20:00:00,59,27,85,2.7,239,4
2021-07-04 20:00:00,60,27,85,2.9,234,4
2021-07-04 20:00:00,61,27,85,2.7,219,4
2021-07-04 20:00:00,62,27,80,2.8,219,4
2021-07-04 20:00:00,63,27,80,2.7,219,4
2021-07-04 20:00:00,64,28,80,2.9,202,4
2021-07-04 20:00:00,65,28,80,4.3,213,4
2021-07-04 20:00:00,66,28,80,3.6,212,4
2021-07-04 20:00:00,67,28,80,3.4,206,4
2021-07-04 20:00:00,68,28,80,3.9,207,4
2021-07-04 20:00:00,69,27,85,3.4,197,4
2021-07-04 20:00:00,70,27,85,3.4,197,4
2021-07-04 20:00:00,71,27,85,4.2,218,4
2021-07-04 20:00:00,72,27,90,4.5,214,4
2021-07-04 20:00:00,73,27,90,4.9,213,4
2021-07-04 20:00:00,74,27,90,4.8,213,4
2021-07-04 20:00:00,75,27,90,4.6,217,4
2021-07-04 20:00:00,76,26,90,4.3,218,4
2021-07-04 23:00:00,1,25,80,2.2,238,4
2021-07-04 23:00:00,2,24,85,2.1,231,3
2021-07-04 23:00:00,3,24,85,2.3,230,1
2021-07-04 23:00:00,4,23,85,1.9,238,3
2021-07-04 23:00:00,5,23,90,1.7,242,4
2021-07-04 23:00:00,6,23,90,1.8,232,4
2021-07-04 23:00:00,7,23,90,1.5,262,4
2021-07-04 23:00:00,8,24,85,1,276,4
2021-07-04 23:00:00,9,24,85,0.9,234,4
2021-07-04 23:00:00,10,25,80,1.3,225,4
2021-07-04 23:00:00,11,25,75,1.6,243,4
2021-07-04 23:00:00,12,25,80,1.6,288,4
2021-07-04 23:00:00,13,26,75,2.8,215,4
2021-07-04 23:00:00,14,25,80,3,229,4
2021-07-04 23:00:00,15,25,80,2.4,225,4
2021-07-04 23:00:00,16,26,75,2.7,231,4
2021-07-04 23:00:00,17,26,75,2.3,245,4
2021-07-04 23:00:00,18,26,75,2.6,231,4
2021-07-04 23:00:00,19,25,80,2.3,221,4
2021-07-04 23:00:00,20,25,80,2,243,4
2021-07-04 23:00:00,21,25,80,2.4,235,4
2021-07-04 23:00:00,22,24,80,2.6,238,4
2021-07-04 23:00:00,23,24,85,2.7,237,4
